Fine-Tuning,M1,M2,M3,MHu2,MHd2,signmu,Mq2ii,Ml2ii,Mu2ii,Md2ii,Me2ii,Mq233,Ml233,Mu233,Md233,Me233,Tu33,Td33,Te33,tanb
516.772315,-404.296875,-87.890625,1004.88281,3498046.88,3814453.12,-1,5299804.69,1907226.56,2592773.44,7690429.69,1344726.56,4034179.69,4473632.81,2346679.69,4473632.81,5299804.69,2103.51562,1154.29688,1130.85938,33.6328125
997.686997,1798.82812,896.484375,2059.57031,3357421.88,6205078.12,1,5088867.19,5352539.06,1397460.94,166992.188,571289.062,3120117.19,4684570.31,166992.188,4684570.31,5088867.19,2619.14062,-111.328125,-1634.76562,31.4453125
838.487682,2548.82812,1646.48438,184.570312,-3392578.12,3955078.12,1,1713867.19,4227539.06,2522460.94,5791992.19,3946289.06,1995117.19,1309570.31,3541992.19,1309570.31,1713867.19,369.140625,638.671875,615.234375,26.4453125
321.33353,1892.57812,-1634.76562,137.695312,1951171.88,8736328.12,-1,1010742.19,430664.062,131835.938,307617.188,4930664.06,3541992.19,7637695.31,7901367.19,7637695.31,1010742.19,-287.109375,-955.078125,333.984375,34.5703125
682.274227,767.578125,2490.23438,325.195312,-3673828.12,5361328.12,-1,8323242.19,6618164.06,1819335.94,6495117.19,2118164.06,1854492.19,2575195.31,588867.188,2575195.31,8323242.19,1587.89062,-580.078125,-2291.01562,32.0703125
781.690049,-2258.78906,2071.28906,1554.19922,7145507.81,3190429.69,1,2201660.16,4029785.16,2904785.16,5348144.53,4126464.84,7308105.47,1999511.72,7325683.59,1999511.72,2201660.16,249.023438,-793.945312,-8.7890625,12.1289062
386.429258,2991.21094,-178.710938,1179.19922,4895507.81,940429.688,1,3326660.16,2904785.16,4029785.16,4223144.53,3001464.84,3933105.47,3124511.72,3950683.59,3124511.72,3326660.16,999.023438,-43.9453125,741.210938,17.1289062
503.102065,2428.71094,-1866.21094,522.949219,3208007.81,8252929.69,-1,7545410.16,373535.156,373535.156,2254394.53,1595214.84,4776855.47,7905761.72,4794433.59,7905761.72,7545410.16,1936.52344,1268.55469,2428.71094,23.3789062
619.101475,-2071.28906,2633.78906,1272.94922,-1291992.19,3752929.69,-1,795410.156,7123535.16,2623535.16,4394.53125,3845214.84,2526855.47,1155761.72,2544433.59,1155761.72,795410.156,436.523438,-231.445312,928.710938,33.3789062
774.510779,-1040.03906,2727.53906,1694.82422,6864257.81,6284179.69,-1,7967285.16,6420410.16,1357910.16,4645019.53,2017089.84,6886230.47,2983886.72,5778808.59,2983886.72,7967285.16,1655.27344,799.804688,2897.46094,46.5039062
331.613687,881.835938,-1256.83594,640.136719,1379882.81,4174804.69,1,6209472.66,4662597.66,2412597.66,4434082.03,2087402.34,487792.969,4319824.22,3880371.09,4319824.22,6209472.66,1608.39844,-840.820312,319.335938,26.8164062
980.429367,-875.976562,2094.72656,1026.85547,-2909179.69,8182617.19,-1,5682128.91,1885253.91,408691.406,6367675.78,3177246.09,171386.719,1261230.47,4407714.84,1261230.47,5682128.91,881.835938,-1051.75781,295.898438,21.9726562
954.980862,2030.27344,-1749.02344,42.4804688,1309570.31,4526367.19,1,6666503.91,1744628.91,2236816.41,8195800.78,3036621.09,7062011.72,5058105.47,7079589.84,5058105.47,6666503.91,975.585938,-395.507812,-1297.85156,26.3476562
999.653511,-594.726562,-2124.02344,979.980469,184570.312,3401367.19,1,4979003.91,2307128.91,2799316.41,883300.781,5849121.09,3124511.72,7870605.47,8767089.84,7870605.47,4979003.91,-899.414062,729.492188,577.148438,38.8476562
366.864662,295.898438,-2827.14844,956.542969,4825195.31,8323242.19,1,2939941.41,8143066.41,338378.906,8406738.28,1981933.59,6007324.22,6112792.97,7571777.34,6112792.97,2939941.41,1678.71094,-1192.38281,-875.976562,17.2851562
469.476903,-1127.92969,-2657.22656,1293.45703,4842773.44,-2135742.19,-1,6306152.34,2808105.47,5567871.09,7729980.47,848144.531,1199707.03,1990722.66,5752441.41,1990722.66,6306152.34,2434.57031,-143.554688,360.351562,18.7304688
519.265675,2083.00781,-2868.16406,1023.92578,4069335.94,-1784179.69,-1,7677246.09,804199.219,5392089.84,5374511.72,6227050.78,5172363.28,2588378.91,6490722.66,2588378.91,7677246.09,-1151.36719,348.632812,-600.585938,28.8867188
803.543243,1883.78906,2393.55469,1123.53516,377929.688,7180664.06,-1,2667480.47,7571777.34,909667.969,1032714.84,1604003.91,8951660.16,5664550.78,461425.781,5664550.78,2667480.47,1930.66406,1368.16406,-401.367188,30.6835938
278.74959,-1959.96094,2112.30469,326.660156,1221679.69,6899414.06,1,5901855.47,3493652.34,1050292.97,8485839.84,5119628.91,3467285.16,5523925.78,2570800.78,5523925.78,5901855.47,-413.085938,1274.41406,-1620.11719,37.5585938
339.479865,2211.91406,1127.92969,959.472656,4456054.69,6477539.06,-1,8503417.97,5532714.84,1261230.47,2228027.34,4205566.41,4240722.66,3062988.28,5594238.28,3062988.28,8503417.97,196.289062,1040.03906,20.5078125,24.7460938
762.895401,-1069.33594,-840.820312,68.8476562,-325195.312,7321289.06,1,8362792.97,5392089.84,839355.469,3493652.34,4346191.41,6350097.66,8828613.28,1516113.28,8828613.28,8362792.97,102.539062,383.789062,-1385.74219,29.1210938
533.831639,-1631.83594,1596.67969,1100.09766,4737304.69,2258789.06,-1,5269042.97,3985839.84,3370605.47,8274902.34,6314941.41,443847.656,7422363.28,1234863.28,7422363.28,5269042.97,-1209.96094,-553.710938,1051.75781,12.8710938
944.958515,742.675781,-2796.38672,2000.24414,7448730.47,1595214.84,-1,7376220.7,3337646.48,3702392.58,5842529.3,2019287.11,2489501.95,2397216.8,4959228.52,2397216.8,7376220.7,1653.80859,728.027344,1120.60547,23.9746094
262.23728,508.300781,250.488281,851.806641,1120605.47,7923339.84,-1,3930908.2,7626708.98,538330.078,6194091.8,4761474.61,731689.453,3030029.3,107666.016,3030029.3,3930908.2,-174.316406,-443.847656,323.730469,47.4121094
615.515965,2312.98828,-2210.44922,1707.27539,5831542.97,6165527.34,-1,3614501.95,5693115.23,1417236.33,674560.547,507568.359,204345.703,2502685.55,6470947.27,2502685.55,3614501.95,2661.62109,1360.83984,112.792969,30.0683594
373.55553,-968.261719,2383.30078,535.400391,2175292.97,8696777.34,-1,2911376.95,1052490.23,151611.328,7565185.55,929443.359,2313720.7,8549560.55,5205322.27,8549560.55,2911376.95,2380.37109,1079.58984,581.542969,19.4433594
712.053621,-2702.63672,2055.17578,1496.33789,5128417.97,5462402.34,-1,6637939.45,7169677.73,1768798.83,7354248.05,4093505.86,1259033.2,7354248.05,4853759.77,7354248.05,6637939.45,270.996094,282.714844,253.417969,29.1308594
969.203018,2547.36328,-194.824219,1871.33789,7378417.97,7712402.34,-1,7762939.45,8294677.73,643798.828,1729248.05,2968505.86,4634033.2,6229248.05,1478759.77,6229248.05,7762939.45,1020.99609,1032.71484,-496.582031,24.1308594
599.485249,-1003.41797,-2597.16797,658.447266,-1445800.78,6200683.59,-1,5846923.83,5113037.11,1399658.2,5543701.17,1825927.73,1171142.58,6422607.42,3324462.89,6422607.42,5846923.83,1782.71484,1536.62109,-1187.98828,14.3652344
606.458686,-1706.54297,-2737.79297,1525.63477,3757324.22,8310058.59,1,3385986.33,8980224.61,344970.703,129638.672,2458740.23,7147705.08,4946044.92,7613525.39,4946044.92,3385986.33,1360.83984,1770.99609,171.386719,40.9277344
727.195157,-1114.74609,-1712.40234,1335.20508,645996.094,6604980.47,1,5785400.39,8830810.55,1197509.77,1245849.61,3434326.17,4203369.14,7802490.23,2823486.33,7802490.23,5785400.39,710.449219,-109.863281,1466.30859,42.6074219
576.264648,2260.25391,-2087.40234,397.705078,1770996.09,3229980.47,1,5222900.39,4893310.55,2885009.77,7433349.61,5121826.17,8140869.14,4989990.23,3385986.33,4989990.23,5222900.39,-414.550781,265.136719,-408.691406,10.1074219
651.581957,-2333.49609,-2368.65234,1194.58008,927246.094,2948730.47,-1,4238525.39,2221435.55,3025634.77,2230224.61,1606201.17,4343994.14,6255615.23,1276611.33,6255615.23,4238525.39,1929.19922,171.386719,-1627.44141,18.2324219
834.849887,-2474.12109,584.472656,1593.01758,7536621.09,5620605.47,-1,6980712.89,6510498.05,1689697.27,1456787.11,5192138.67,1461181.64,5763427.73,5987548.83,5763427.73,6980712.89,-461.425781,-250.488281,-2424.31641,30.4199219
819.01077,2682.12891,2553.22266,1639.89258,1630371.09,3651855.47,-1,5715087.89,2994873.05,2674072.27,8909912.11,3082763.67,3289306.64,1404052.73,784423.828,1404052.73,5715087.89,944.824219,1155.76172,-1768.06641,42.2949219
699.043919,1932.12891,303.222656,514.892578,-619628.906,5901855.47,-1,90087.8906,6369873.05,1549072.27,3284912.11,1957763.67,2164306.64,4779052.73,4159423.83,4779052.73,90087.8906,1694.82422,-1094.23828,481.933594,17.2949219
382.653429,-716.308594,-1782.71484,1112.54883,3810058.59,7378417.97,-1,7297119.14,6756591.8,810791.016,4866943.36,938232.422,1988525.39,6290771.48,608642.578,6290771.48,7297119.14,2374.51172,804.199219,-2588.37891,47.1386719
260.388633,1721.19141,-470.214844,831.298828,5497558.59,6815917.97,1,4203369.14,8162841.8,1092041.02,2335693.36,5156982.42,2269775.39,3197021.48,7639892.58,3197021.48,4203369.14,-437.988281,616.699219,1349.12109,20.8886719
346.612917,1674.31641,-1548.33984,854.736328,8169433.59,6394042.97,1,7226806.64,5701904.3,1302978.52,3390380.86,7055419.92,6980712.89,6079833.98,2647705.08,6079833.98,7226806.64,-1703.61328,288.574219,-947.753906,34.9511719
866.483386,-2371.58203,-1170.41016,1090.57617,2289550.78,8793457.03,1,7327880.86,4897705.08,103271.484,6295166.02,107666.016,1201904.3,7024658.2,5077880.86,7024658.2,7327880.86,2928.22266,1967.28516,-77.6367188,48.4082031
478.896177,-2711.42578,-2729.00391,510.498047,6051269.53,6156738.28,-1,8294677.73,591064.453,1421630.86,6910400.39,7508056.64,6528076.17,5952392.58,3654052.73,5952392.58,8294677.73,-2005.37109,-716.308594,-511.230469,25.5175781
451.673614,1413.57422,-2354.00391,1447.99805,4926269.53,2781738.28,-1,7732177.73,3403564.45,3109130.86,1847900.39,1320556.64,1465576.17,8764892.58,3091552.73,8764892.58,7732177.73,2119.62891,408.691406,1363.76953,38.0175781
575.348536,1179.19922,-1182.12891,1377.68555,8723144.53,2078613.28,-1,3443115.23,1505126.95,3460693.36,793212.891,4484619.14,6176513.67,538330.078,6958740.23,538330.078,3443115.23,10.2539062,174.316406,-1026.85547,26.4550781
880.361477,-2219.23828,435.058594,1881.5918,6543457.03,4961425.78,-1,454833.984,6743408.2,2019287.11,3429931.64,1777587.89,7125732.42,5425048.83,6853271.48,5425048.83,454833.984,1814.94141,479.003906,-347.167969,21.6113281
812.786315,1858.88672,-643.066406,920.654297,4996582.03,6508300.78,-1,7556396.48,7516845.7,1245849.61,5750244.14,2551025.39,8321044.92,432861.328,8470458.98,432861.328,7556396.48,1299.31641,807.128906,-19.0429688,37.5488281
936.326652,2567.87109,-2910.64453,1111.08398,-1349121.09,4979003.91,1,4664794.92,1092041.02,2010498.05,6884033.2,6444580.08,3900146.48,3605712.89,2555419.92,3605712.89,4664794.92,-1296.38672,-300.292969,-1747.55859,42.5878906
140.023775,-783.691406,1425.29297,513.427734,3221191.41,8846191.41,1,2590576.17,3728759.77,76904.2969,731689.453,5425048.83,3794677.73,2937744.14,1676513.67,2937744.14,2590576.17,-616.699219,4.39453125,1135.25391,13.0566406
939.986671,2263.18359,2878.41797,1380.61523,549316.406,3924316.41,1,6879638.67,2814697.27,2537841.8,6989501.95,1698486.33,4427490.23,8633056.64,4981201.17,8633056.64,6879638.67,1867.67578,-604.980469,338.378906,13.9941406
496.827922,493.652344,-1867.67578,823.974609,21972.6562,-681152.344,1,8057373.05,3886962.89,4840576.17,8659423.83,5477783.2,2933349.61,1056884.77,463623.047,1056884.77,8057373.05,-651.855469,-194.824219,1076.66016,19.3847656
912.219887,2004.63867,2631.5918,1855.59082,3930908.2,-2344482.42,-1,8122192.38,6032592.77,5672241.21,4138549.8,888793.945,1174438.48,3808959.96,862426.758,3808959.96,8122192.38,2407.4707,296.630859,-611.572266,10.2490234
906.265709,-2800.04883,-1657.4707,1562.62207,7657470.7,8975830.08,1,3938598.63,1848999.02,12084.9609,7900268.55,7252075.2,4584594.73,2789428.71,7225708.01,2789428.71,3938598.63,-1834.7168,1726.31836,-400.634766,38.8427734
896.213739,-2061.76758,-2934.81445,255.981445,-6158935.55,8378173.83,1,7647583.01,3272827.15,310913.086,1589721.68,3191528.32,840454.102,7307006.84,1688598.63,7307006.84,7647583.01,872.314453,-1379.15039,-1162.35352,26.8896484
314.778073,2953.85742,2174.56055,232.543945,4106689.45,8237548.83,-1,1530395.51,5030639.65,381225.586,4191284.18,1996215.82,6535766.6,2314819.34,5415161.13,2314819.34,1530395.51,1669.18945,-863.525391,572.021484,12.2021484
693.713643,-1546.14258,-2325.43945,982.543945,-393310.547,3737548.83,-1,8280395.51,2780639.65,2631225.59,1941284.18,4246215.82,4285766.6,4564819.34,3165161.13,4564819.34,8280395.51,169.189453,636.474609,2072.02148,42.2021484
383.772322,-2952.39258,2268.31055,1029.41895,3262939.45,7956298.83,1,7014770.51,2077514.65,521850.586,5456909.18,4668090.82,1332641.6,4424194.34,7805786.13,4424194.34,7014770.51,-112.060547,-957.275391,1790.77148,19.0771484
670.94718,-327.392578,-1856.68945,841.918945,-112060.547,4581298.83,1,1952270.51,4890014.65,2209350.59,1519409.18,1855590.82,4145141.6,8361694.34,1618286.13,8361694.34,1952270.51,1762.93945,-582.275391,-834.228516,16.5771484
369.190463,1524.16992,369.873047,595.825195,4458251.95,8589111.33,1,8807739.26,8932983.4,205444.336,8867065.43,906372.07,3969360.35,7623413.09,2567504.88,7623413.09,8807739.26,2395.75195,472.412109,2095.45898,46.4208984
771.535117,-380.126953,-2893.79883,1389.77051,5671142.58,5934814.45,1,6355590.82,1717163.09,1532592.77,6766479.49,8227661.13,2202758.79,1057983.4,2435668.95,1057983.4,6355590.82,-2485.10742,-154.541016,-957.275391,37.1630859
980.131562,-2770.75195,1746.82617,381.958008,-3188232.42,2700439.45,-1,4175903.32,5162475.59,3149780.27,3743041.99,4219848.63,23071.2891,6753295.9,7849731.45,6753295.9,4175903.32,186.767578,548.583984,-1097.90039,14.9755859
582.49419,1729.24805,-2753.17383,1131.95801,1311767.58,7200439.45,-1,6425903.32,2912475.59,899780.273,1493041.99,1969848.63,6773071.29,3295.89844,1099731.45,3295.89844,6425903.32,1686.76758,-951.416016,-2597.90039,44.9755859
961.997904,-614.501953,153.076172,1741.33301,3843017.58,3544189.45,1,379028.32,6428100.59,2727905.27,7539916.99,2954223.63,3819946.29,425170.898,7146606.45,425170.898,379028.32,1030.51758,267.333984,-254.150391,14.3505859
893.716643,-1364.50195,2403.07617,616.333008,-2906982.42,5794189.45,1,6004028.32,3053100.59,1602905.27,4164916.99,1829223.63,444946.289,6050170.9,6021606.45,6050170.9,6004028.32,1780.51758,-482.666016,1995.84961,49.3505859
312.159354,-1739.50195,-1721.92383,428.833008,468017.578,6919189.45,1,3191528.32,8115600.59,1040405.27,6977416.99,4641723.63,3257446.29,2112670.9,3209106.45,2112670.9,3191528.32,-94.4824219,-857.666016,-1379.15039,46.8505859
850.728831,2783.93555,-901.611328,768.676758,1663330.08,7411376.95,1,3648559.57,1260131.84,794311.523,5676635.74,880004.883,339477.539,5382202.15,7181762.7,5382202.15,3648559.57,2413.33008,572.021484,-1121.33789,18.8818359
919.183824,-262.939453,2332.76367,323.364258,-1571044.92,7270751.95,-1,6812622.07,3861694.34,864624.023,7856323.24,2778442.38,2378540.04,6858764.65,8236450.2,6858764.65,6812622.07,1147.70508,1181.39648,-136.962891,41.0693359
343.450267,2830.81055,-2635.98633,932.739258,3210205.08,5864501.95,1,7796997.07,3721069.34,1567749.02,4621948.24,2356567.38,5050415.04,3905639.65,3314575.2,3905639.65,7796997.07,1428.95508,337.646484,1456.78711,45.4443359
606.68057,-87.1582031,-2999.26758,223.754883,-3012451.17,-1694091.8,-1,2822387.7,6058959.96,5347045.9,3198120.12,7436645.51,1622680.66,1532592.77,3367309.57,1532592.77,2822387.7,-1957.76367,161.865234,-312.744141,19.1162109
816.964386,185.302734,2950.92773,1698.85254,4748291.02,8017822.27,-1,7300415.04,3628784.18,491088.867,8001342.77,2607055.66,6346801.76,7829956.05,3336547.85,7829956.05,7300415.04,1261.96289,-204.345703,739.013672,35.3466797
811.72442,91.5527344,-2017.82227,1464.47754,2217041.02,3236572.27,-1,7159790.04,6019409.18,2881713.87,7579467.77,6122680.66,3393676.76,2064331.05,2352172.85,2064331.05,7159790.04,-1081.78711,451.904297,-1042.23633,42.2216797
878.246767,-1783.44727,-1642.82227,526.977539,1092041.02,6611572.27,-1,8847290.04,7706909.18,1194213.87,1391967.77,3310180.66,8456176.76,3751831.05,4039672.85,3751831.05,8847290.04,793.212891,-673.095703,82.7636719,14.7216797
995.326368,-1549.07227,-377.197266,409.790039,3763916.02,7033447.27,-1,2308227.54,5105346.68,983276.367,196655.273,146118.164,4167114.26,5509643.55,7906860.35,5509643.55,2308227.54,2902.58789,-251.220703,-432.861328,40.6591797
957.880264,1568.11523,2927.49023,796.508789,-1087646.48,3025634.77,1,2835571.29,1132690.43,2987182.62,7263061.52,3556274.41,4483520.51,6951049.8,8574829.1,6951049.8,2835571.29,629.150391,-134.033203,-456.298828,45.5029297
473.328988,1005.61523,-635.009766,327.758789,5099853.52,6963134.77,-1,1429321.29,7038940.43,1018432.62,2481811.52,6087524.41,7014770.51,8357299.8,8856079.1,8357299.8,1429321.29,-1058.34961,53.4667969,106.201172,31.7529297
482.742595,-963.134766,-916.259766,1124.63379,6506103.52,7244384.77,1,6913696.29,4367065.43,877807.617,5997436.52,603149.414,3217895.51,7372924.8,6746704.1,7372924.8,6913696.29,2597.90039,334.716797,1887.45117,39.8779297
727.631677,-1554.93164,-2785.40039,1408.81348,2586181.64,-507568.359,1,5498657.23,8875854.49,4753784.18,3035522.46,6518188.48,6021606.45,6080932.62,110961.914,6080932.62,5498657.23,-1345.45898,59.3261719,1061.2793,12.2607422
813.476213,-1308.83789,1585.69336,887.329102,2480712.89,4027587.89,1,6570922.85,6854370.12,2486206.05,3615600.59,664672.852,4703247.07,2512573.24,4628540.04,2512573.24,6570922.85,2556.88477,446.044922,346.435547,16.8701172
753.182451,-2761.96289,1351.31836,957.641602,2058837.89,8386962.89,-1,7766235.35,2705932.62,306518.555,3123413.09,172485.352,554809.57,7786010.74,3573852.54,7786010.74,7766235.35,2885.00977,-163.330078,2362.06055,13.4326172
685.258025,2745.84961,-2000.24414,570.922852,-2792724.61,3957275.39,1,7238891.6,8928588.87,2521362.3,5197631.84,3582641.6,238403.32,4657104.49,4171508.79,4657104.49,7238891.6,611.572266,-233.642578,2385.49805,17.9638672
763.548954,1995.84961,-1250.24414,1695.92285,3957275.39,6207275.39,1,3863891.6,1053588.87,1396362.3,1822631.84,207641.602,3613403.32,1282104.49,796508.789,1282104.49,3863891.6,2861.57227,516.357422,-1364.50195,42.9638672
907.810208,1714.59961,2031.00586,617.797852,863525.391,8738525.39,-1,7942016.6,4850463.87,130737.305,2244506.84,5410766.6,3191528.32,4235229.49,8530883.79,4235229.49,7942016.6,-607.177734,1360.10742,2666.74805,41.0888672
743.389851,-1613.52539,1421.63086,1484.98535,2410400.39,4660400.39,1,6465454.1,4217651.37,2169799.8,8502319.34,4496704.1,2277465.82,6274291.99,1288696.29,6274291.99,6465454.1,2.19726562,750.732422,-1223.87695,16.4013672
739.24793,2230.22461,1702.88086,1344.36035,6629150.39,4379150.39,1,7449829.1,5483276.37,2310424.8,1330444.34,6606079.1,1855590.82,1914916.99,5366821.29,1914916.99,7449829.1,-1404.05273,-655.517578,-567.626953,25.7763672
317.276374,2433.83789,306.884766,1112.18262,7872802.73,7450927.73,1,2279663.09,3776000.98,774536.133,2163208.01,1343627.93,5544799.8,6834594.73,5751342.77,6834594.73,2279663.09,2104.24805,523.681641,1121.33789,43.5791016
567.862072,-1831.78711,-1052.49023,1041.87012,-142822.266,7591552.73,-1,6287475.59,6518188.48,704223.633,3639770.51,2398315.43,1818237.3,2686157.23,337280.273,2686157.23,6287475.59,1401.12305,195.556641,-144.287109,38.2666016
879.141899,43.2128906,-1427.49023,104.370117,-1267822.27,1966552.73,-1,4599975.59,7080688.48,3516723.63,5327270.51,6335815.43,5755737.3,998657.227,2024780.27,998657.227,4599975.59,-1223.87695,-179.443359,980.712891,25.7666016
509.915481,1449.46289,1478.75977,151.245117,4075927.73,6747802.73,1,6146850.59,6658813.48,1126098.63,2092895.51,2538940.43,8990112.3,7889282.23,6665405.27,7889282.23,6146850.59,1307.37305,1226.80664,1449.46289,32.6416016
